ASF,FG,MN,ED,INV_LOG,ND,STD,SUM,SUM1,SUM5,SUM10,Diff1,avg5minusMe,avg10minusme,std5ofivlogdivMe,std10ofivlogdivMe,Y
0,0,1,1,0.324096968,0.025609822,1,3.34970679,7.43258053,36.70082411,398.8602035,-0.73316695,0.243783489,0.443839404,0.001692157,0.002158669,1
1,0,0.758070179,1,0.324803561,0,1,4.08287374,5.967742397,37.5181634,400.1371035,2.198005083,-0.336199196,-0.191903395,0.002948362,0.002178338,1
1,0,0.226465225,0.333486793,0.324916639,0,0,1.884868657,7.210426914,40.00839083,394.4376598,-3.4406896,1.87208948,2.030113521,0.002921662,0.002475747,1
1,1,1,1,0.325558257,0,1,5.325558257,8.650002207,40.19172475,380.7519988,2.001114307,-1.080838227,-1.175801485,0.002938052,0.002365718,1
0,0,1,1,0.32444395,0,1,3.32444395,7.440072064,38.93613515,365.7268255,-0.791184164,0.469180969,0.764237175,0.002021387,0.001987563,1
1,0,0.792640825,1,0.322987289,0,1,4.115628114,8.249919821,40.14434128,353.680711,-0.018663593,-0.122026004,-0.111934795,0.001975218,0.003135059,1
1,0,0.809980729,1,0.324310978,0,1,4.134291707,8.457969828,40.54136183,344.2188475,-0.189386414,-0.099025561,-0.325778488,0.00106518,0.002951616,1
1,0,1,1,0.323678121,0,1,4.323678121,7.393760826,40.63899866,337.9305165,1.253595416,-0.250671902,-0.896183185,0.001877677,0.002963747,1
1,0,0.668038774,0.46355564,0.3245456,0.613942691,0,3.070082705,7.394412607,42.19265422,332.2937614,-1.254247197,0.984710809,0.198595208,0.001967669,0.003014155,1
1,0,1,1,0.324329902,0,1,4.324329902,8.648278197,41.9876093,320.9087238,0.000381607,0.059407429,-0.857087252,0.002171693,0.00304898,1
1,0,1,1,0.323948295,0,1,4.323948295,8.646940367,37.9777241,304.3107316,0.000956223,-0.310163767,-0.90342795,0.004009963,0.003214742,1
1,0,1,1,0.322992072,0,1,4.322992072,8.555606666,31.81871973,286.8379777,0.090377478,-0.74123178,-0.877492225,0.004255899,0.003376375,1
1,0,1,1,0.324471896,0,0.908142698,4.232614594,8.947416384,26.32272983,273.5675461,-0.482187196,-1.45063094,-1.070939394,0.00354509,0.003056669,1
1,0.389964228,1,1,0.324837562,0,1,4.71480179,7.189367681,25.16655141,270.4646765,2.240235899,-2.232239479,-1.743979645,0.003600059,0.003097841,1
1,1,0.148048177,0,0.326517714,0,0,2.474565891,4.638393006,26.89002066,271.5228367,0.310738776,0.076182079,0.152028769,0.003582875,0.003117404,1
1,0,0,0.200258399,0.323446651,0,0.640122065,2.163827115,2.487935993,30.68247782,273.4929666,1.839718237,0.663429047,0.437542001,0.002567396,0.002271072,1
0,0,0,0,0.324108878,0,0,0.324108878,3.059616761,34.25303074,277.3112357,-2.411399005,2.985130524,2.193266807,0.002687825,0.002129348,1
1,0,1,0.410243921,0.325263962,0,0,2.735507883,7.791237965,35.00224362,282.7384393,-2.320222199,0.805858863,0.027248314,0.00289298,0.003238248,1
0.679099457,0.051724692,1,1,0.324905933,1,1,5.055730082,8.912836933,30.80761664,290.5879839,1.198623231,-1.596648104,-1.996275889,0.002694351,0.003285254,1
1,0,0.533654186,1,0.323452665,0,1,3.857106851,8.430850168,25.3896171,307.3092578,-0.716636466,-1.154665501,-1.213328222,0.002548404,0.003303126,1
1,0.248161915,1,1,0.325581402,0,1,4.573743317,6.058488914,20.50497019,332.5962988,3.08899772,-2.198261248,-1.792545175,0.002210964,0.003053493,1
0.160999008,0,0,0,0.323746589,1,0,1.484745597,3.808829642,18.54828808,360.0107874,-0.839338448,0.240766371,1.234627967,0.000594738,0.003112625,0
1,0,0,0,0.324084045,1,0,2.324084045,3.596610985,23.21986027,384.0537215,1.051557105,-0.339938398,0.779394636,0.003915129,0.003004568,0
0,0,0,0,0.324012947,0.948513993,0,1.27252694,3.494837387,26.22471158,398.6953083,-0.949783507,1.387299467,2.231159221,0.00391867,0.003002141,0
0.898054775,0,0,0,0.324255672,1,0,2.222310447,3.546203257,28.86015062,407.5323144,0.898417637,0.362805462,1.649363609,0.00361466,0.002957352,0
0,0,0,0,0.32389281,1,0,1.32389281,4.101806804,34.50074687,408.3137873,-1.454021184,1.863021404,2.758114009,0.003328108,0.002775931,0
1,0.568599677,0.063618808,0.30007116,0.326883314,0.441879596,0.076861439,2.777913994,8.480401838,39.68023438,403.7275031,-2.92457385,0.935321166,1.382099747,0.002315487,0.002265068,1
1,1,0.377041421,1,0.325446423,1,1,5.702487844,6.601462294,42.85178815,399.7061727,4.803513394,-1.479676129,-1.635355927,0.001112333,0.001844268,1
0.574035668,0,0,0,0.324938782,0,0,0.89897445,6.130276423,47.52889058,392.3643751,-4.332327523,3.448571464,3.105217153,0.001515953,0.001906361,1
1,0,1,1,0.325182543,1,0.90611943,5.231301973,9.186799512,50.67665813,379.5022762,1.275804434,-0.073069771,-0.976432743,0.00244903,0.001841815,1
1,0,0.629771601,1,0.325725938,0,1,3.955497539,9.281294308,47.91945873,369.3934916,-1.37029923,1.021601885,-0.178538608,0.002431235,0.002115551,1
1,0,1,1,0.325796769,1,1,5.325796769,11.65195561,42.5912222,364.2746228,-1.00036207,-0.719004447,-1.319363556,0.002478927,0.002185954,1
1,1,1,1,0.326158839,1,1,6.326158839,11.27856473,37.86144705,359.9593951,1.373752949,-2.414706721,-2.50757944,0.002509482,0.002257746,1
1,0.628290489,1,1,0.324115401,0,1,4.95240589,9.278043972,35.06171775,359.8693681,0.626767808,-1.291568598,-1.433841525,0.002352588,0.002235713,1
1,0,1,1,0.325638082,0,1,4.325638082,6.42960011,29.64162348,363.8511289,2.221676054,-0.974131825,-0.871351506,0.001229172,0.001598972,1
1,0,0,0,0.325890787,0.778071241,0,2.103962028,3.953057781,29.91446272,368.2414933,0.254866275,0.47285641,1.462701097,0.001947558,0.001670926,1
1,0,0.196774877,0.326413989,0.325906887,0,0,1.849095753,6.922180459,35.65890392,368.1711263,-3.223988953,1.556978352,1.855746385,0.002143319,0.001728013,1
1,1,0.748086785,1,0.324997921,0,1,5.073084706,8.478835424,35.50999059,362.959371,1.667333988,-1.347378027,-1.384437003,0.002275847,0.002042651,1
1,0.125577225,0,0.95491587,0.325257623,0,1,3.405750718,3.857949703,34.66679166,355.3462679,2.953551733,-0.02945928,0.233742647,0.002041485,0.001936889,1
0,0.125577225,0,0,0.32662176,0,0,0.452198985,6.702439349,40.56787353,343.2618408,-5.798041379,3.104867909,3.27933467,0.001796023,0.001903876,1
1,0.92522507,1,1,0.325015294,1,1,6.250240364,9.697498986,42.80058991,323.65261,2.802981742,-1.693732552,-2.52178788,0.001542233,0.002318455,1
1,0,0.743983709,1,0.326168735,0,0.377106178,3.447258622,6.773267124,38.27599449,300.8426138,0.12125012,0.556351549,0.08875746,0.001120969,0.002119322,1
0,0,1,1,0.326008502,0,1,3.326008502,7.635636499,37.77142009,282.792289,-0.983619495,0.325580225,0.010289721,0.00204455,0.002143122,1
1,0,0.511507402,0.982357421,0.325932941,1,0.489830233,4.309627997,9.759031571,39.04347853,270.8862589,-1.139775577,-0.406932706,-1.079095463,0.002002231,0.002283057,1
1,0.660332323,1,1,0.326273197,1,0.462798054,5.449403574,8.935155734,34.03198786,263.1720585,1.963651414,-1.543403159,-2.517351797,0.002104087,0.002461586,1
0,0.160417724,1,1,0.325334436,0,1,3.48575216,5.172903564,29.84409575,266.1709578,1.798600756,-0.585355003,-0.918740874,0.003113787,0.002415664,1
1,0,0,0.138484194,0.324609694,0,0.224057516,1.687151404,6.268692723,30.44714856,279.0005998,-2.894389915,1.381270589,0.729306255,0.002988115,0.002507564,1
1,0.746110807,1,1,0.325897824,0,0.509532688,4.581541319,8.907694937,27.89688749,293.9458893,0.255387701,-1.5605336,-1.930717161,0.002124336,0.003769354,1
1,0,1,1,0.326153618,0,1,4.326153618,4.747540902,22.58236459,311.3681235,3.904766334,-1.76778384,-1.600750023,0.002615546,0.00399444,1
0,0.094051504,0,0,0.32733578,0,0,0.421387284,4.747263623,20.95864277,332.9018634,-3.904489055,1.536715855,2.244373391,0.003019163,0.004607893,1
1,0,1,1,0.325876339,0,1,4.325876339,5.775956375,19.9905937,354.7974705,2.875796303,-2.092250924,-1.192684022,0.001262918,0.004519499,1
0.124540931,0,0,0,0.325539105,1,0,1.450080036,3.718431649,20.22566961,377.1566545,-0.818271577,0.31441329,1.683160791,0.000891812,0.004504989,0
0.943287283,0,0,0,0.32506433,1,0,2.268351613,3.593172038,25.86539004,399.2039524,0.943531188,0.012288984,1.16021833,0.005157828,0.004538605,0
0,0,0,0,0.324820425,1,0,1.324820425,3.123819088,31.32927811,415.6278599,-0.474178238,1.567616986,2.365060811,0.005388288,0.004282249,0
0.473753844,0,0,0,0.325244819,1,0,1.798998663,3.779214554,37.03088715,428.1452731,-0.181217228,1.574419547,2.055658357,0.005518934,0.003820345,0
0.65532704,0,0,0,0.324888851,1,0,1.980215891,6.011032285,42.67373774,437.894391,-2.050600503,2.052543329,2.153640787,0.004794568,0.003439401,0
1,0,1,1,0.328735509,0.357085056,0.344995829,4.030816394,9.358152078,45.39243808,440.7296722,-1.29651929,0.471171934,0.337678478,0.003252229,0.002640805,1
1,0,1,1,0.327335684,1,1,5.327335684,9.057060101,45.31912174,437.1639175,1.597611267,-0.750836396,-0.929289997,0.002528401,0.002107485,1
1,0,1,1,0.328497851,0,0.401226566,3.729724417,8.825428129,44.11610445,431.7980131,-1.365979295,0.757600643,0.63307182,0.002809599,0.002088243,1
0.383058177,1,1,1,0.326646908,0.385998627,1,5.095703712,9.422065143,42.85424983,426.3771087,0.769342281,-0.759807882,-0.662220374,0.001356194,0.001207479,1
1,0,1,1,0.326361431,0,1,4.326361431,8.729732628,42.34977776,420.4196067,-0.077009766,-0.091407295,0.203580727,0.00141879,0.001239631,1
1,0,0.996336144,1,0.327398975,0.274367614,0.805268464,4.403371197,9.284835741,42.27296751,412.2360419,-0.478093347,-0.168369781,-0.147433686,0.001315065,0.001208258,1
0.555158154,0,1,1,0.32630639,1,1,4.881464544,7.854042812,42.2892975,404.0277468,1.908886276,-0.661872458,-0.727436972,0.000793311,0.001032551,1
1,1,0,0,0.326498485,0.646079783,0,2.972578268,7.563573506,43.8466913,397.6433576,-1.61841697,1.265689146,1.097645645,0.001167773,0.001393086,1
1,0,1,1,0.32694269,0.264052548,1,4.590995238,8.91759307,46.78000513,391.6012073,0.264397406,-0.059924392,-0.407030011,0.001184309,0.001348765,1
1,0,1,1,0.326597832,0,1,4.326597832,8.652922382,45.50901893,384.1158476,0.000273282,0.498332348,-0.142887761,0.001199458,0.001352605,1
1,0,1,1,0.32632455,0,1,4.32632455,9.301165732,41.82668332,383.4822581,-0.648516632,-0.049450944,-0.542511436,0.001240833,0.001439242,1
1,0.338464556,1,1,0.327278456,0.463662252,0.845435918,4.974841182,9.411436609,39.95321734,388.6236425,0.538245755,-0.886378125,-1.169518722,0.000910485,0.001362527,1
1,0,0.88864894,1,0.326461284,0.317186939,0.904298264,4.436595427,10.49688734,38.6952001,389.2057323,-1.623696481,-0.534415016,-0.656105328,0.001549383,0.001727708,1
1,0.733318976,1,1,0.326972932,1,1,6.060291908,7.646606873,36.89674786,383.9765165,4.473976943,-2.223432299,-2.190807891,0.001176226,0.001705503,1
1,0,0,0.180176756,0.327039573,0.079098636,0,1.586314965,4.97058677,34.16621292,373.0144253,-1.79795684,1.956174998,2.163340341,0.001226149,0.001783545,1
1,0.145841209,0.883260662,0.988150128,0.326913876,0,0.04010593,3.384271805,7.427699756,34.06467242,357.3320446,-0.659156146,-0.093519184,0.77023713,0.001335337,0.002220121,1
1,0,1,1,0.327857607,0.216748646,0.498821698,4.043427951,8.153419366,35.90490825,341.7630715,-0.066563464,-0.521246088,-0.094662877,0.001706503,0.002222938,1
1,0,1,1,0.327184577,0.376376212,0.406430626,4.109991415,8.698435094,37.80454106,328.526818,-0.478452264,-0.451191629,-0.414734947,0.001995802,0.002203664,1
1,1,0.729345123,0.884923887,0.326873939,0.072804671,0.574496059,4.588443679,4.916071932,39.29464537,314.0944806,4.260815426,-0.686335254,-1.15664761,0.001914356,0.002202731,1
0,0,0,0,0.327628253,0,0,0.327628253,4.86904627,44.87542949,301.750337,-4.213789764,3.629192395,2.763505876,0.002203572,0.002249836,1
0.21494587,0,1,1,0.326472147,1,1,4.541418017,9.267935585,46.96806767,288.9117121,-0.185099551,0.476847233,-1.296625973,0.002942931,0.002234122,1
1,0,1,1,0.325928066,0.400589502,1,4.726517568,10.05305218,40.53530718,275.6642428,-0.600017041,-0.351169284,-1.424932914,0.002849134,0.002424545,1
1,0,1,1,0.326534609,1,1,5.326534609,10.1885394,33.46598432,270.745739,0.464529816,-1.594821458,-2.307723069,0.002552975,0.002384213,1
1,0,1,1,0.327478987,0.534525806,1,4.862004793,10.49685606,25.93465661,274.6493015,-0.772846472,-1.90052108,-2.196997535,0.002466577,0.003201651,1
0.665195164,0.641303455,1,1,0.328352646,1,1,5.634851265,6.961684452,18.48383224,285.2137791,4.308018078,-3.409403656,-3.011342683,0.00253705,0.003572669,1
0,0,0,0,0.326833187,1,0,1.326833187,2.835175086,18.49569931,301.947703,-0.181508712,0.144485651,1.101721913,0.00102651,0.003561121,0
0.182064264,0,0,0,0.326277635,1,0,1.508341899,2.983729322,22.66865477,317.2805032,0.032954476,0.719479125,1.284732769,0.002035609,0.003562973,0
0.148680004,0,0,0,0.326707419,1,0,1.475387423,2.657211696,23.37220366,327.0932912,0.29356315,0.830522507,1.560083725,0.002471406,0.003280417,0
0,0,0,0,0.326411971,0.855412302,0,1.181824273,3.04603168,26.95050179,338.3735097,-0.682383134,1.18670653,1.856879624,0.004056239,0.003178622,0
0.538211383,0,0,0,0.325996024,1,0,1.864207407,6.973551523,32.03680459,349.081315,-3.245136709,1.157362148,1.442052295,0.004013745,0.002778008,0
0,1,1,1,0.327718661,0.781625455,1,5.109344116,7.008130545,33.72059837,357.8594491,3.210557687,-1.723552754,-1.690147744,0.002173086,0.001761773,1
1,0,0.24023488,0.280548141,0.327821945,0,0.050181463,1.898786429,3.687278219,35.61680339,365.5835655,0.110294639,1.459541883,1.436926989,0.001920336,0.001757153,1
0,1,0,0,0.329350094,0.459141696,0,1.78849179,6.235509821,37.36954678,368.6874144,-2.658526241,1.976540576,1.685619401,0.002079131,0.001757385,1
1,0,1,1,0.328950827,1,0.118067204,4.447018031,8.132334477,36.4991342,366.0716746,0.761701585,-0.738141041,-0.718932325,0.00147705,0.001264336,1
1,0.680802102,1,0.676274239,0.328240105,0,0,3.685316446,8.657345312,35.21775615,361.2925462,-1.28671242,-0.094366597,0.00234198,0.00109321,0.000908627,1
1,0,1,1,0.328136662,1,0.643892204,4.972028866,8.904335563,33.82849953,357.1444162,1.039722169,-1.519427484,-1.056417808,0.001064029,0.001126479,1
1,0,0.604677075,1,0.327629622,0,1,3.932306697,5.440021607,32.4814427,356.5790479,2.424591787,-0.619208173,-0.32059633,0.00106661,0.001125221,1
0,1,0,0,0.328503386,0.179211524,0,1.50771491,5.365097237,34.65242219,359.6981134,-2.349667417,1.675475106,2.000784231,0.000992241,0.001098749,1
1,0,0.529630906,1,0.327751421,0,1,3.857382327,6.850956435,37.65830712,360.7797087,0.863808219,-0.110087906,-0.425258552,0.000637379,0.001001881,1
1,0,0,0.665713233,0.327860875,0,1,2.993574108,7.268088684,40.81493868,356.2415619,-1.280940468,0.790792895,0.512133407,0.000671251,0.001033157,1
1,0,1,1,0.327733341,0,0.946781235,4.274514576,7.557278737,41.44471472,340.3144054,0.991750415,0.104106158,-0.591765606,0.001308947,0.00123366,1
1,0.268092488,0,0.635523878,0.327785365,0.175922691,0.875439739,3.282764161,7.611001096,38.72065238,316.3299464,-1.045472774,0.62755805,0.505271465,0.001210464,0.001382957,1
1,0,1,1,0.328236935,0,1,4.328236935,8.370982169,34.75380697,292.5541352,0.285491701,-0.49442867,-0.684156508,0.001114616,0.001360939,1
0,0,1,1,0.327686668,0.715058566,1,4.042745234,10.007588,31.72000579,273.6226916,-1.922097529,-0.925792104,-0.638043214,0.001128111,0.001961014,1
1,1,1,1,0.328683969,0.957163636,0.678995158,5.964842763,7.897864723,31.06962616,259.6578047,4.031820803,-2.737794736,-2.88552817,0.001157568,0.001998255,1
1,0.604911653,0,0,0.328110307,0,0,1.93302196,4.833216393,33.26313123,248.8737842,-0.967172473,1.053855245,0.583404275,0.001238205,0.002039412,1
1,0.093321957,0.740569946,0.737929574,0.328372956,0,0,2.900194433,3.644155691,35.60050815,239.889224,2.156233175,0.765554608,-0.344281965,0.001677638,0.002078445,1
0.41586844,0,0,0,0.328092818,0,0,0.743961258,5.337180981,35.73401749,232.4734545,-3.849258465,2.710391331,1.754661206,0.001591202,0.002312255,1
1,0,1,1,0.327655201,0.265564522,1,4.593219723,9.357208376,33.12016035,226.808358,-0.17076893,-0.900768813,-1.936204103,0.00271332,0.002336228,1
1,0,1,1,0.328760335,0.435228318,1,4.763988653,10.09136979,24.88778212,226.4610619,-0.563392484,-1.832407493,-2.333476347,0.002644814,0.002251279,1
1,1,1,1,0.327381137,0,1,5.327381137,7.17059331,17.4602558,236.4409883,3.484168964,-3.281405872,-3.240554668,0.002681197,0.002436201,1
1,0,0,0,0.327896167,0,0.515316006,1.843212173,3.777665036,14.94484117,251.6677653,-0.09124069,-0.397136278,0.243844038,0.002220641,0.002715858,1
1,0.604911653,0,0,0.32954121,0,0,1.934452863,2.723323835,15.82236334,267.7825309,1.145581891,-0.391560525,0.291448913,0.002757718,0.002936619,1
0.459863712,0,0,0,0.32900726,0,0,0.788870972,1.12483015,17.75511891,282.5952775,0.452911794,0.832709358,1.574355682,0.002204112,0.00280272,1
0,0.007097098,0,0,0.32886208,0,0,0.335959178,2.663843467,20.28560564,294.8373089,-1.991925111,1.593484275,2.353612488,0.001732095,0.002960197,1
1,0,0,0,0.327884289,1,0,2.327884289,4.655178679,24.278571,308.0575511,0.000589899,-0.200206615,0.497875459,0.001359247,0.002947546,0
1,0,0,0,0.32729439,1,0,2.32729439,4.655187212,28.1847387,322.0080029,-0.000598432,0.400742136,0.543506241,0.003097623,0.003230342,0
1,0,0,0,0.327892822,1,0,2.327892822,4.656079406,30.06892096,334.1513414,-0.000293762,0.581018392,0.72574109,0.003452132,0.002942194,0
1,0,0,0,0.328186584,1,0,2.328186584,3.655316871,32.77286428,347.9546483,1.001056297,0.776686393,0.688582602,0.003326262,0.002894759,0
0,0,0,0,0.327130287,1,0,1.327130287,6.656808836,34.86770851,362.3384802,-4.002548262,2.122569593,1.933101988,0.003326723,0.002789645,0
1,0,1,1,0.329678549,1,1,5.329678549,8.561346378,32.68703279,375.3741623,2.09801072,-1.805836728,-1.752555191,0.001657365,0.00217235,1
1,0,1,0.762610866,0.329680686,0.139376277,0,3.231667829,6.539369465,31.05960672,390.5952581,-0.076033807,-0.218103093,0.282814372,0.001921252,0.002091798,1
1,0.745870274,0.515312054,0.394440628,0.329062098,0,0.323016582,3.307701636,7.360022733,30.63511002,406.6271996,-0.744619461,-0.109345027,0.316584555,0.002430422,0.002103957,1
1,0.037240041,1,1,0.32956259,0.240518202,0.445000264,4.052321097,5.750161093,29.99715032,419.7695306,2.354481101,-1.123655703,-0.225873507,0.002589911,0.002113456,1
0,1,0,0,0.328415435,0.369424561,0,1.697839996,4.476133117,33.50584783,427.2146763,-1.080453125,1.372924675,2.191097069,0.0025283,0.002242262,1
1,0,0.788517142,0.659723095,0.330052884,0,0,2.778293121,6.933920315,38.22902281,427.141903,-1.377334073,0.852111774,1.473693653,0.002700915,0.002251642,1
1,0.120511725,1,1,0.328107874,0.626360083,0.080647512,4.155627194,6.114872757,40.3280772,421.2792313,2.196381631,-0.140227528,0.206101178,0.002082052,0.001935969,1
0.168628314,0.460915241,0,0,0.329702008,1,0,1.959245563,6.722063042,43.8722278,415.2397725,-2.803571916,2.09097021,2.420988602,0.002003096,0.001957483,1
1,0,1,1,0.328851108,0.916428261,0.51753811,4.762817479,9.258858597,47.15669622,410.6155342,0.266776361,-0.038587693,-0.378084765,0.001801233,0.00188823,1
0.622903974,0,1,1,0.328125698,0.545011446,1,4.496041118,9.199308095,47.90339056,407.9356152,-0.207225859,0.21106834,-0.420874603,0.002193916,0.001913571,1
0.374123843,0,1,1,0.329143134,1,1,4.703266977,9.032974706,47.90812866,406.60108,0.373559248,0.170301677,-0.644786987,0.00203112,0.001668716,1
0,1,1,1,0.329707729,0,1,4.329707729,9.659023358,47.09154818,402.6154231,-0.9996079,0.37834935,-0.360739741,0.002011135,0.001698091,1
1,0,1,1,0.329315629,1,1,5.329315629,10.00653147,43.77744099,391.9655373,0.65209979,-0.619063072,-1.160266957,0.0020545,0.002108567,1
1,0,1,0.964079296,0.328131731,1,0.385004812,4.677215839,10.00555293,37.44229607,376.1766087,-0.651121255,-0.631980198,-0.543721467,0.0021594,0.002113195,1
1,0,1,1,0.328337094,1,1,5.328337094,9.204046196,33.4330745,360.6730348,1.452627992,-1.885113522,-1.26992413,0.001771931,0.001794946,1
1,0,0.997989341,0.910914354,0.328681446,0.324727545,0.313396416,3.875709102,8.216394225,32.36635112,343.7466065,-0.464976021,-0.632317775,0.066070921,0.001205816,0.001747521,1
1,0,1,1,0.329748381,1,0.010936742,4.340685123,6.344916171,34.28861842,329.0918582,2.336454075,-1.110806226,-0.653582861,0.000663351,0.001658162,1
1,0.599257942,0,0.022962166,0.329480166,0.052530774,0,2.004231048,3.671386542,39.24798944,316.7791025,0.337075554,1.623613738,1.381694766,0.00163204,0.001659503,1
0.337876843,1,0,0,0.329278651,0,0,1.667155494,5.996331362,44.4767773,301.8909321,-2.662020374,2.554597608,1.670568876,0.001718169,0.001674437,1
0,0,1,1,0.329175868,1,1,4.329175868,8.13732282,46.56885538,284.7629806,0.521028916,0.344426489,-1.025350288,0.001668976,0.001964848,1
1,0,1,0.932809076,0.329441839,0.476042776,0.069853261,3.808146952,10.13866152,43.92247173,265.3760554,-2.522367617,0.832021766,-0.804422373,0.002291744,0.002168133,1
1,1,1,1,0.330514569,1,1,6.330514569,11.3042872,36.44166235,246.7254422,1.356741941,-2.186188942,-3.170831701,0.002380035,0.003180216,1
1,0,1,1,0.329190805,1,0.644581823,4.973772628,8.900174395,27.9885124,238.249275,1.047370861,-1.829765785,-2.291702984,0.001289877,0.003048774,1
1,0,1,0.596822667,0.3295791,1,0,3.926401767,8.088409442,21.9387222,242.3551743,-0.235605908,-1.47270613,-1.373638265,0.001250504,0.00310536,1
1,0,1,1,0.328417968,0.591140815,0.242448892,4.162007675,5.49093917,16.50664621,256.8313648,2.83307618,-2.227958871,-1.78601638,0.001113012,0.003152539,1
0,0,0,0,0.328931495,1,0,1.328931495,2.657852143,17.71160275,284.1513836,1.08E-05,0.038348944,0.663934843,0.001287905,0.003289543,0
0,0,0,0,0.328920648,1,0,1.328920648,2.851137247,21.97586278,314.7692359,-0.193295951,0.846119462,0.976559144,0.004129122,0.003355166,0
0.193250091,0,0,0,0.328966508,1,0,1.522216599,2.8503842,24.35981907,339.5081145,0.194048998,0.697915847,1.1664394,0.004300314,0.003257174,0
0,0,0,0,0.328167601,1,0,1.328167601,2.656333454,27.34882577,360.2618841,1.75E-06,1.323663767,1.62859948,0.004280165,0.003191347,0
0,0,0,0,0.328165853,1,0,1.328165853,6.695895703,27.18193012,376.6538679,-4.039563997,1.489767934,2.091440907,0.003577048,0.003018414,0
1,1,1,1,0.331465001,0.871764254,0.164500595,5.36772985,6.922112176,25.27185856,391.322873,3.813347524,-2.749277613,-1.68647709,0.002130708,0.002352011,1
1,0.224265549,0,0,0.330116777,0,0,1.554382326,5.235093534,27.96549514,405.4999222,-2.126328882,0.881537148,2.124496272,0.001265605,0.001900654,1
0,0,1,1,0.329826392,0.350884816,1,3.680711208,5.839390904,32.09441174,413.869198,1.522031512,-0.523531655,0.108433845,0.001450085,0.002394838,1
1,0.493755263,0,0.335093185,0.329831248,0,0,2.158679696,2.489437801,36.41491264,414.1642194,1.827921591,1.103023098,1.772975289,0.00136923,0.002519618,1
0,0,0,0,0.330758105,0,0,0.330758105,4.785824142,43.82666509,406.9919519,-4.124307932,3.690521629,3.753159137,0.002746706,0.002641794,1
1,0,1,1,0.330523862,0.444805871,0.679736304,4.455066037,9.615748756,48.32945502,394.2919785,-0.705616682,0.288987247,0.028776743,0.002544418,0.002578576,1
1,1,1,0.830981597,0.329701122,1,0,5.160682719,9.364010133,46.71474137,380.7643715,0.957355305,-0.238844998,-0.866689212,0.002325981,0.002584105,1
1,0,0.781474273,0.912625761,0.330338909,1,0.178888471,4.203327414,10.15989181,45.11358865,374.4826498,-1.75323698,0.217783139,-0.192369692,0.003281472,0.002543967,1
0.628065913,1,1,1,0.328498481,1,1,5.956564394,9.901190248,43.74080963,375.7472957,2.01193854,-1.354957218,-2.217219936,0.003535828,0.002665981,1
1,0.720794661,0.893437437,0,0.330393756,1,0,3.944625854,9.288614077,41.85093513,379.1328929,-1.399362369,0.201928895,-0.38562484,0.002630021,0.001889738,1
1,0.52176003,1,1,0.329904945,0.561079835,0.931243413,5.343988223,8.001035102,39.44890785,378.3921062,2.686941344,-1.120355946,-1.605226554,0.002696666,0.001901063,1
1,0.613636089,0,0,0.331499137,0.711911653,0,2.657046879,7.76285741,36.33477092,373.2729035,-2.448763652,1.009102415,1.029267035,0.002573933,0.001900859,1
1,0,1,1,0.331043848,1,0.774766683,5.105810531,8.78711279,32.38943316,364.3065431,1.424508272,-1.50500564,-1.115345386,0.001923056,0.001608937,1
1,0.493755263,0.580264174,0.871138234,0.329323911,0,0.406820677,3.681302259,8.011315752,29.2426451,352.1915235,-0.648711234,-0.804220519,0.204999364,0.001861082,0.001492417,1
1,0,1,1,0.330013493,0,1,4.330013493,6.886586799,31.1266917,339.503495,1.773440187,-1.358566214,-0.57940992,0.001058568,0.001087571,1
1,0,0,0.45734403,0.330518097,0,0.768711179,2.556573306,4.88689817,34.80184798,323.914634,0.226248442,0.697317756,0.916507138,0.000878155,0.000935557,1
1,1,0,0,0.330324864,0,0,2.330324864,3.817519644,40.43301967,306.5014446,0.843130084,1.37615367,1.109750005,0.001201902,0.001125758,1
1,0.156228092,0,0,0.330966688,0,0,1.48719478,5.64032473,46.37823453,288.5617347,-2.66593517,2.89293062,1.852873369,0.001205309,0.001137709,1
0,0,1,1,0.33034127,0.82278868,1,4.15312995,9.895362358,47.12640686,270.429474,-1.589102458,0.742391556,-0.827933289,0.001034297,0.001181339,1
1,1,1,1,0.330244745,1,0.411987663,5.742232408,10.56174307,41.11014847,254.0712712,0.922721742,-1.212472541,-2.699326731,0.001136123,0.001194897,1
1,0,1,1,0.331077072,1,0.488433594,4.819510666,10.51806986,34.32970515,245.9832699,-0.879048532,-1.127240839,-2.197618426,0.00096328,0.001402246,1
1,1,1,1,0.330313689,0.931962801,0.436282708,5.698559198,9.762734505,27.3684105,244.3980049,1.634383891,-2.524887995,-3.148615061,0.001148643,0.00139894,1
1,0.156228092,1,1,0.330600362,0,0.577346853,4.064175307,6.388497061,20.27441357,246.8824668,1.739853553,-1.76416441,-1.627947419,0.001167128,0.001698391,1
1,0,0,0.208504822,0.330968316,0.502595423,0.282253193,2.324321754,3.879103964,16.55461652,256.6680944,0.769539544,-0.569449937,0.091489101,0.00135178,0.001912674,1
1,0.224265549,0,0,0.330516661,0,0,1.55478221,3.781299758,15.5378307,273.7410104,-0.671735338,0.001269277,0.761688989,0.000781747,0.001905417,1
0.896580399,0,0,0,0.329937149,1,0,2.226517548,3.556775216,17.38865862,295.3761777,0.89625988,-0.675002894,0.313009045,0.000788917,0.002320899,0
0,0,0,0,0.330257668,1,0,1.330257668,2.668737571,22.49330975,319.1470906,-0.008222235,0.595959403,1.143525616,0.001645179,0.002196205,0
