0,1.0,1.0,1.0
1,0.7,0.8235294117647058,0.7
2,0.7,0.8235294117647058,0.7
3,0.8,0.888888888888889,0.8
4,0.7,0.8235294117647058,0.7
5,0.7,0.8235294117647058,0.7
6,0.8,0.888888888888889,0.8
7,0.9,0.9473684210526316,0.9
8,0.8,0.888888888888889,0.8
9,1.0,1.0,1.0
10,1.0,1.0,1.0
11,0.7,0.8235294117647058,0.7
12,0.8,0.888888888888889,0.8
13,0.8,0.888888888888889,0.8
14,0.9,0.9473684210526316,0.9
15,0.7,0.8235294117647058,0.7
16,0.9,0.9473684210526316,0.9
17,0.9,0.9473684210526316,0.9
18,1.0,1.0,1.0
19,0.8,0.888888888888889,0.8
20,0.8,0.888888888888889,0.8
21,0.8,0.888888888888889,0.8
22,0.8,0.888888888888889,0.8
23,0.8,0.888888888888889,0.8
24,0.9,0.9473684210526316,0.9
25,0.7,0.8235294117647058,0.7
26,0.9,0.9473684210526316,0.9
27,0.9,0.9473684210526316,0.9
28,0.9,0.9473684210526316,0.9
29,0.8,0.888888888888889,0.8
0,0.2,0.0,0.0
1,0.8,0.888888888888889,0.8
2,0.8,0.888888888888889,0.8
3,0.7,0.8235294117647058,0.7
4,0.9,0.9473684210526316,0.9
5,0.8,0.888888888888889,0.8
6,0.9,0.9473684210526316,0.9
7,0.9,0.9473684210526316,0.9
8,0.9,0.9473684210526316,0.9
9,0.8,0.888888888888889,0.8
10,0.8,0.888888888888889,0.8
11,0.7,0.8235294117647058,0.7
12,1.0,1.0,1.0
13,0.8,0.888888888888889,0.8
14,0.7,0.8235294117647058,0.7
15,0.9,0.9473684210526316,0.9
16,0.6,0.7499999999999999,0.6
17,0.9,0.9473684210526316,0.9
18,0.9,0.9473684210526316,0.9
19,0.8,0.888888888888889,0.8
20,0.8,0.888888888888889,0.8
21,0.7,0.8235294117647058,0.7
22,0.9,0.9473684210526316,0.9
23,0.7,0.8235294117647058,0.7
24,0.9,0.9473684210526316,0.9
25,0.8,0.888888888888889,0.8
26,0.7,0.8235294117647058,0.7
27,1.0,1.0,1.0
28,0.7,0.8235294117647058,0.7
29,0.9,0.9473684210526316,0.9
