0,0.6,0.0,0.0
1,0.5,0.0,0.0
2,0.3,0.4615384615384615,0.3
3,0.75,0.0,0.0
4,0.6,0.0,0.0
5,0.6,0.0,0.0
6,0.55,0.0,0.0
7,0.65,0.0,0.0
8,0.65,0.0,0.0
9,0.55,0.0,0.0
10,0.4,0.0,0.0
11,0.7,0.0,0.0
12,0.7,0.0,0.0
13,0.65,0.0,0.0
14,0.7,0.0,0.0
15,0.55,0.0,0.0
16,0.45,0.0,0.0
17,0.7,0.0,0.0
18,0.6,0.0,0.0
19,0.2,0.33333333333333337,0.2
20,0.8,0.0,0.0
21,0.6,0.0,0.0
22,0.6,0.0,0.0
23,0.45,0.0,0.0
24,0.65,0.0,0.0
25,0.5,0.0,0.0
26,0.75,0.0,0.0
27,0.6,0.0,0.0
28,0.5,0.0,0.0
29,0.55,0.0,0.0
0,0.4,0.0,0.0
1,0.6,0.0,0.0
2,0.6,0.0,0.0
3,0.8,0.0,0.0
4,0.65,0.0,0.0
5,0.65,0.0,0.0
6,0.5,0.0,0.0
7,0.75,0.0,0.0
8,0.6,0.0,0.0
9,0.5,0.0,0.0
10,0.6,0.0,0.0
11,0.8,0.0,0.0
12,0.55,0.0,0.0
13,0.55,0.0,0.0
14,0.7,0.0,0.0
15,0.45,0.0,0.0
16,0.5,0.0,0.0
17,0.65,0.0,0.0
18,0.55,0.0,0.0
19,0.7,0.0,0.0
20,0.65,0.0,0.0
21,0.5,0.0,0.0
22,0.55,0.0,0.0
23,0.6,0.0,0.0
24,0.7,0.0,0.0
25,0.45,0.0,0.0
26,0.75,0.0,0.0
27,0.55,0.0,0.0
28,0.6,0.0,0.0
29,0.75,0.0,0.0
